,loan_id,Borrower_id,user_id,Bank,Product,Status,Housing_Type,Monthly_Income,Gender,employment_status,highest_education,work experience,no_of_dependents,Marital_status,status_y,Age2,Disbursement_Code,current_zip_code,city_name,state_name,MOB,c_bal,loan_amount,funded_emi_amount,EMI_Income_ratio,emi_day_date,NPA_flag,CIBIL Score,NoOfAccounts,NoOfActiveAccounts,NoOfWriteOffs,TotalPastDue,MostSevereStatusWithIn24Months,SingleHighestCredit,SingleHighestSanctionAmount,TotalHighCredit,AverageOpenBalance,SingleHighestBalance,NoOfPastDueAccounts,NoOfZeroBalanceAccounts,RecentAccount,OldestAccount,TotalBalanceAmount,TotalSanctionAmount,TotalCreditLimit,TotalMonthlyPaymentAmount,qc_atm_charges,qc_atm_credit,qc_atm_debit,qc_atm_insufficient_fund_fees,qc_cash_credit_branch,qc_cash_debit_branch,qc_cash_deposit,qc_cash_deposit_self,qc_cheque_bounce_inward,qc_cheque_bounce_inward_charges,qc_cheque_bounced,qc_cheque_bounced__inward,qc_cheque_bounced__outward,qc_cheque_credit,qc_cheque_debit,qc_cheque_withdrawal_self,qc_cheque_withdrawl_self,qc_credit,qc_debit,qc_debit_card_swipe,qc_emisi_bounced,qc_emisi_debit,qc_fees,qc_fees_bank_charges,qc_fees_name_of_fees,qc_gst,qc_interest_received,qc_neftimpsrtgs_credit,qc_neftimpsrtgs_debit,qc_netmobile_banking_credit,qc_netmobile_banking_debit,qc_online_credit,qc_online_debit,qc_other,qc_other_charges,qc_other_penalty_charges,qc_pos_credit,qc_pos_debit,qc_pos_insufficient_fund_fees,qc_sms_charges,qc_transaction_reversal,qv_atm_charges,qv_atm_credit,qv_atm_debit,qv_cash_credit_branch,qv_cash_debit_branch,qv_cash_deposit,qv_cash_deposit_amount,qv_cheque_bounce_inward,qv_cheque_bounce_inward_charges,qv_cheque_bounced,qv_cheque_bounced__inward,qv_cheque_bounced__outward,qv_cheque_credit,qv_cheque_debit,qv_cheque_withdrawal_self,qv_cheque_withdrawl_self,qv_credit,qv_debit,qv_debit_card_swipe,qv_emisi_bounced,qv_emisi_debit,qv_fees,qv_fees_bank_charges,qv_fees_name_of_fees,qv_gst,qv_interest_received,qv_neftimpsrtgs_credit,qv_neftimpsrtgs_debit,qv_netmobile_banking_credit,qv_netmobile_banking_debit,qv_online_credit,qv_online_debit,qv_other,qv_other_charges,qv_other_penalty_charges,qv_pos_credit,qv_pos_debit,qv_sms_charges,qv_transaction_reversal,qo_avg_balance,qo_avg_balance_average,qo_avg_balance_weighted_average,qo_credit_card_payment,qo_date_of_maximum_balance,qo_date_of_minimum_balance,qo_date_of_salary,qo_electricity_bill_payment,qo_emi,qo_gaselectricity_bill_payment,qo_interest_charged,qo_interestcashback_received,qo_lic__mutual_fund,qo_lic__mutual_fund__sip,qo_loan_company,qo_loan_company_name_of_the_company,qo_loan_disbursement,qo_max_balance,qo_max_credit_amount,qo_max_debit_amount,qo_min_balance,qo_mobile_bill_payment,qo_mobile_recharge_amount,qo_rent,qo_salary,qo_salary_credit,qo_tax_payment,qavg_atm_charges,qavg_atm_credit,qavg_atm_debit,qavg_cash_credit_branch,qavg_cash_debit_branch,qavg_cash_deposit,qavg_cheque_bounce_inward,qavg_cheque_bounce_inward_charges,qavg_cheque_bounced,qavg_cheque_bounced__inward,qavg_cheque_bounced__outward,qavg_cheque_credit,qavg_cheque_debit,qavg_cheque_withdrawal_self,qavg_cheque_withdrawl_self,qavg_credit,qavg_debit,qavg_debit_card_swipe,qavg_emisi_bounced,qavg_emisi_debit,qavg_fees,qavg_fees_bank_charges,qavg_fees_name_of_fees,qavg_gst,qavg_interest_received,qavg_neftimpsrtgs_credit,qavg_neftimpsrtgs_debit,qavg_netmobile_banking_credit,qavg_netmobile_banking_debit,qavg_online_credit,qavg_online_debit,qavg_other,qavg_other_charges,qavg_other_penalty_charges,qavg_pos_credit,qavg_pos_debit,qavg_sms_charges,qavg_transaction_reversal
3166,3457,B-106149,5f4e0896b3a02c6ced7f0b59,SYNDICATE BANK,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,16000,FEMALE,SALARIED,Others,4,3+,MARRIED,FUNDED,33,249,571433,Mandya,Karnataka,8,2925,30000,2925,0.1828125,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,3458,B-106145,5f4e03053fc85f7f75453775,SYNDICATE BANK,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,16000,FEMALE,SALARIED,Below 10th std.,10,3+,MARRIED,FUNDED,44,249,571433,Mandya,Karnataka,8,2925,30000,2925,0.1828125,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,3459,B-106142,5f4e00a64de8a30abe245e92,SYNDICATE BANK,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,16000,FEMALE,SALARIED,Below 10th std.,18,2,MARRIED,FUNDED,52,249,571433,Mandya,Karnataka,8,2925,30000,2925,0.1828125,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,3460,B-106140,5f4dfd7c5b422568762333e2,SYNDICATE BANK,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,16000,FEMALE,SALARIED,Below 10th std.,6,3+,MARRIED,FUNDED,37,249,571433,Mandya,Karnataka,8,2925,30000,2925,0.1828125,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,3496,B-106133,5f4dd56f71755669f96a7028,STATE BANK OF INDIA,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,16000,FEMALE,SALARIED,Below 10th std.,8,2,MARRIED,FUNDED,31,249,562160,Ramanagar,Karnataka,8,2925,30000,2925,0.1828125,25,0,758,1,1,0,0,Non-Delnqt,0,20000,0,4997,4997,0,0,Consumer Loan on 07-01-2020,Consumer Loan on 07-01-2020,4997,20000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,3497,B-106130,5f4dccec4f4a742ea87c5e3a,STATE BANK OF INDIA,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,16000,FEMALE,SALARIED,Below 10th std.,12,3+,MARRIED,FUNDED,39,249,562160,Ramanagar,Karnataka,8,2925,30000,2925,0.1828125,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,3498,B-106128,5f4dc8875fe6f11a160457c2,FEDERAL BANK,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,16000,FEMALE,SALARIED,No formal Education,8,3+,MARRIED,FUNDED,47,249,562160,Ramanagar,Karnataka,8,2925,30000,2925,0.1828125,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,3429,B-106123,5f4d1d214b0cf17fcf079602,BANK OF BARODA,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,18493,MALE,SALARIED,Plus 2 or equivalent,4,1,SINGLE,FUNDED,25,249,400086,Mumbai,Maharashtra,8,-3.64E-12,70000,6928,0.374628238,10,0,0,,,,,,,,,,,,,,,,,,,0,2,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,45,103,0,0,0,1,0,1,0,0,0,0,35,100,0,0,0,0,0,0,0,0,0,0,0,22000,25600,0,0,24000,24000,0,0,0,0,0,0,0,0,0,132616,128683,0,0,0,17.7,0,17.7,0,0,0,0,26737,103083,0,0,0,0,0,0,0,0,0,9451.68,3830.85,5620.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55555.6,55479,39000,6.6,0,0,0,20568,20568,0,0,11000,8533.333333,0,0,12000,0,0,0,0,0,0,0,0,0,2947.022222,1249.349515,0,0,0,17.7,0,17.7,0,0,0,0,763.9142857,1030.83,0,0,0,0,0,0,0,0,0
3174,3467,B-106105,5f4ca222cdc920183b3e7c32,STATE BANK OF INDIA,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,19000,FEMALE,SALARIED,Plus 2 or equivalent,3,0,MARRIED,FUNDED,28,249,572216,Tumakuru,Karnataka,8,0,30000,2925,0.153947368,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,3468,B-106102,5f4c9df9f5dcc5610f646122,SYNDICATE BANK,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,22000,FEMALE,SALARIED,Below 10th std.,3,0,MARRIED,FUNDED,29,249,572216,Tumakuru,Karnataka,8,0,30000,2925,0.132954545,25,0,760,1,1,0,0,Non-Delnqt,0,25833,0,24958,24958,0,0,Personal Loan on 04-02-2020,Personal Loan on 04-02-2020,24958,25833,0,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3176,3469,B-106100,5f4c9ba3bbf07b26d509d4e6,KARNATAKA BANK LIMITED,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,20000,FEMALE,SALARIED,Below 10th std.,2,0,MARRIED,FUNDED,31,249,572216,Tumakuru,Karnataka,8,0,30000,2925,0.14625,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3177,3461,B-106088,5f4c867532e95b0f517e3342,STATE BANK OF INDIA,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,15000,FEMALE,SALARIED,No formal Education,13,2,MARRIED,FUNDED,49,249,571433,Mandya,Karnataka,8,2925,30000,2925,0.195,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178,3462,B-106087,5f4c83f1033bf6777a41a613,SYNDICATE BANK,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,16000,FEMALE,SALARIED,Below 10th std.,8,3+,MARRIED,FUNDED,24,249,571433,Mandya,Karnataka,8,2925,30000,2925,0.1828125,15,0,692,1,1,0,118,Non-Delnqt,0,18000,0,18166,18166,1,0,Gold Loan on 17-09-2019,Gold Loan on 17-09-2019,18166,18000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,3463,B-106085,5f4c812b40d6c778910603b4,KAVERI GRAMEENA BANK,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,15000,FEMALE,SALARIED,Below 10th std.,14,3+,MARRIED,FUNDED,53,249,571433,Mandya,Karnataka,8,2925,30000,2925,0.195,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,3464,B-106083,5f4c779307b7f07628087d63,VIJAYA BANK,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,16000,FEMALE,SALARIED,Plus 2 or equivalent,5,2,MARRIED,FUNDED,24,249,571433,Mandya,Karnataka,8,2925,30000,2925,0.1828125,15,0,731,1,0,0,0,0,0,0,0,0,0,0,0,Loan Against Bank Deposits on 19-11-2015,Loan Against Bank Deposits on 19-11-2015,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,3439,B-106075,5f4b54e30b2b923d172a4589,ICICI BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,18000,MALE,SALARIED,Plus 2 or equivalent,9,2,MARRIED,FUNDED,34,249,421201,Thane,Maharashtra,8,43112,55000,5389,0.299388889,10,1,423,8,3,0,0,Non-Delnqt,0,14622,0,3703.33,9911,0,1,Consumer Loan on 11-03-2020,Consumer Loan on 22-09-2014,11110,18821,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,1,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53400,0,0,0,0,0,0,0,0,0,0,0,0,0,60822,64944.01,4101.16,0,0,162,0,162,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,9359.05,1606.69,7752.36,0,0,0,0,0,0,0,0,45,0,0,0,0,0,57639.75,57494,30000,18.69,0,0,0,24062,24062,0,0,0,5933.333333,0,0,0,0,0,0,0,0,0,0,0,0,12164.4,3247.2005,4101.16,0,0,40.5,0,40.5,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0
3182,3536,B-106033,5f48b8528bf80c1f3b7d7cd2,THE MUNICIPAL COOPERATIVE BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,33000,MALE,SALARIED,Below 10th std.,8,2,MARRIED,FUNDED,31,249,400065,Mumbai,Maharashtra,8,13513,70000,6756,0.204727273,5,0,0,,,,,,,,,,,,,,,,,,,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53,0,0,0,1,0,1,0,0,1,1,3,16,0,0,0,0,0,0,0,0,0,0,0,0,121689,0,0,0,0,0,0,0,0,0,0,0,0,0,134797.68,135060.91,0,0,0,11,0,11,0,0,33100,90,1101,13248.91,0,0,0,0,0,0,0,0,0,34019.07,23019.09,10999.98,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,101069.54,100594,30000,69.63,0,0,0,33233,33233,0,0,0,3687.545455,0,0,0,0,0,0,0,0,0,0,0,0,14977.52,2548.319057,0,0,0,11,0,11,0,0,33100,90,367,828.056875,0,0,0,0,0,0,0,0,0
3183,3423,B-106032,5f48b6d0d603fe1ee563bb82,CITI BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,16000,FEMALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",2,2,SINGLE,FUNDED,23,249,400030,Mumbai,Maharashtra,8,6915,65000,6305,0.3940625,1,0,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,43139,42487,0,0,0,0,0,0,0,0,11376,39487,0,0,0,0,0,0,0,0,0,0,0,21802.95,8019.48,13783.47,0,0,0,0,0,0,0,0,15,0,0,0,0,0,38734,36748,15500,851,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,2875.933333,2499.235294,0,0,0,0,0,0,0,0,948,2467.9375,0,0,0,0,0,0,0,0,0,0,0
3184,3476,B-106028,5f48a0fd4f56bf5005380ff3,PUNJAB NATIONAL BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,19800,FEMALE,SALARIED,Plus 2 or equivalent,2,1,SINGLE,FUNDED,20,249,421004,Thane,Maharashtra,8,47530,70000,6790,0.342929293,10,1,1,1,1,0,15830,30+,0,70000,0,70000,70000,1,0,Personal Loan on 18-09-2020,Personal Loan on 18-09-2020,70000,70000,0,6790,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41800,0,0,0,0,0,0,0,0,0,0,0,0,0,59400,60272,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,37737.17,21538.51,16198.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60462,59400,30000,190,0,0,0,19800,19800,0,0,0,4180,0,0,0,0,0,0,0,0,0,0,0,0,19800,4305.142857,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0
3185,3431,B-105995,5f46435d13e843100301bbe2,UNION BANK OF INDIA,Mumbai,FINAL LOAN OFFER ACCEPTED,OWNED,39800,MALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",25,0,MARRIED,FUNDED,52,249,400097,Mumbai,Maharashtra,8,6720,100000,6720,0.168844221,15,0,754,2,0,0,0,Non-Delnqt,0,0,0,0,0,0,0,Consumer Loan on 11-05-2018,Two-wheeler Loan on 15-01-2015,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,123000,0,0,0,0,0,0,0,0,0,0,0,0,0,124471,125650.64,0,0,0,9.44,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,2594,0,0,64164.83,22657.21,41507.62,0,0,0,0,0,0,0,0,71,0,0,0,0,0,129084.6,124400,35000,3433.96,0,0,0,39800,39800,0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,31117.75,6282.532,0,0,0,9.44,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,864.6666667,0,0
3186,3436,B-105990,5f462aa78019ab06bd6e3db3,CANARA BANK,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,45000,FEMALE,SALARIED,Below 10th std.,4,0,MARRIED,FUNDED,36,249,572216,Tumakuru,Karnataka,8,2925,30000,2925,0.065,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,3435,B-105987,5f4621f84955e5199a54bc52,STATE BANK OF INDIA,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,45000,FEMALE,SALARIED,Plus 2 or equivalent,8,0,MARRIED,FUNDED,41,249,572216,Tumakuru,Karnataka,8,2925,30000,2925,0.065,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3188,3434,B-105979,5f460e10a97e7b246614e112,STATE BANK OF INDIA,Shecommerz,FINAL LOAN OFFER ACCEPTED,OWNED,15000,FEMALE,SALARIED,Below 10th std.,2,0,MARRIED,FUNDED,21,249,572216,Tumakuru,Karnataka,8,2925,30000,2925,0.195,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3189,3411,B-105964,5f44f7f2173d6538533e81b8,AXIS BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,OWNED,20070,FEMALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",10,0,MARRIED,CLOSED,35,249,400091,Mumbai,Maharashtra,8,0,70000,,0,15,0,0,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,32,64,0,0,0,2,0,2,0,0,0,1,27,47,0,0,0,0,0,0,9,0,0,0,0,0,11500,0,0,4000,4000,0,0,0,0,0,0,0,0,0,119179,125875.81,0,0,0,76.7,0,76.7,0,0,0,4000,61621,84350,0,0,0,0,0,0,22351.11,0,0,33987.94,16138.24,17849.7,0,0,0,0,0,0,0,0,50,0,0,3500,0,0,67981.32,53508,30500,1528.24,0,98,0,17273,17273,0,0,0,5750,0,0,4000,0,0,0,0,0,0,0,0,0,3724.34375,1966.809531,0,0,0,38.35,0,38.35,0,0,0,4000,2282.259259,1794.680851,0,0,0,0,0,0,2483.456667,0,0
3190,3409,B-105960,5f44e70f39fb5e18f1764294,HDFC BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,18000,FEMALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",2,2,SINGLE,FUNDED,22,249,400604,Thane,Maharashtra,8,4924,25000,,0,10,0,0,,,,,,,,,,,,,,,,,,,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,96,0,0,0,1,0,1,0,0,0,0,30,46,0,0,0,0,0,0,13,0,0,0,0,0,35600,0,0,0,0,0,0,0,0,0,0,0,0,0,50355,54439.05,0,0,0,23.6,0,23.6,0,0,0,0,6127,15929.8,0,0,0,0,0,0,2453.75,0,0,23657.85,10610.88,13046.97,0,0,0,0,0,0,0,0,44,0,0,0,0,0,46026.27,44184,15000,355.82,0,249,0,17998,17998,0,0,0,1271.428571,0,0,0,0,0,0,0,0,0,0,0,0,1481.029412,567.0734375,0,0,0,23.6,0,23.6,0,0,0,0,204.2333333,346.3,0,0,0,0,0,0,188.75,0,0
3191,3470,B-105953,5f44bbb0c1904638e348fe62,AXIS BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,21500,MALE,SALARIED,Plus 2 or equivalent,3,2,SINGLE,CLOSED,22,249,400074,Mumbai,Maharashtra,8,0,70000,6859,0.319023256,1,0,0,,,,,,,,,,,,,,,,,,,0,0,29,0,0,0,2,2,0,0,0,0,0,0,0,0,0,52,131,0,0,0,2,0,2,0,0,3,0,39,93,0,0,0,0,0,0,5,0,0,0,0,0,84000,0,0,6600,6600,0,0,0,0,0,0,0,0,0,205424.76,222441.62,0,0,0,59.31,0,59.31,0,0,20500,0,99976,136663,0,0,0,0,0,0,1660,0,0,14496.86,6201.55,8295.31,0,0,0,0,0,0,0,0,6.76,0,0,0,0,0,106053.93,65300,58400,7.31,0,0,0,22402,22402,0,0,0,2896.551724,0,0,3300,0,0,0,0,0,0,0,0,0,3950.476154,1698.027634,0,0,0,29.655,0,29.655,0,0,6833.333333,0,2563.487179,1469.494624,0,0,0,0,0,0,332,0,0
3192,668,B-10595,5c8d226d94e84223a16bc323,DCB BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,18000,MALE,SALARIED,Below 10th std.,15,3+,MARRIED,FUNDED,41,232,421001,Thane,Maharashtra,25,51831.01521,100000,5759,0.319944444,5,1,762,,,,,,,,,,,,,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17200,0,0,0,0,0,0,0,0,0,0,12000,0,0,49928,55100,0,0,0,0,0,0,0,0,0,24200,0,0,0,0,0,0,0,0,0,0,0,32843.44,19115.24,13728.2,0,0,0,0,0,0,0,0,84,0,0,0,0,0,53158.44,49844,32000,1258.44,0,0,0,18890,18890,0,0,0,4300,0,0,0,0,0,0,0,0,0,12000,0,0,12482,5009.090909,0,0,0,0,0,0,0,0,0,4840,0,0,0,0,0,0,0,0,0,0,0
3193,3438,B-105901,5f4237b330e68369bd1011ed,UNITED BANK OF INDIA,Chennai,FINAL LOAN OFFER ACCEPTED,OWNED,30000,MALE,SELF_EMPLOYED,Below 10th std.,10,2,SINGLE,CLOSED,32,249,600011,Chennai,Tamil Nadu,8,0,20000,20513,0.683766667,15,0,763,1,0,0,0,Non-Delnqt,0,0,0,0,0,0,0,Consumer Loan on 30-12-2019,Consumer Loan on 30-12-2019,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194,3408,B-105892,5f3fae7b429b745688009a33,BANK OF MAHARASHTRA,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,18000,FEMALE,SALARIED,Post Graduate(P.G. Diploma),4,0,SINGLE,FUNDED,25,248,400084,Mumbai,Maharashtra,9,5.46E-12,55000,,0,10,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,0,2,0,2,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57276,65690.4,0,0,0,17.7,0,17.7,0,0,0,0,9207,65655,0,0,0,0,0,0,0,0,0,47374.83,21410.96,25963.87,0,0,0,0,0,0,0,0,69,0,0,0,0,0,63505.53,48000,30000,6843.83,0,0,0,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206.909091,2526.553846,0,0,0,8.85,0,8.85,0,0,0,0,1315.285714,2984.318182,0,0,0,0,0,0,0,0,0
